Runs	oilvis	dtmax	kvkh	mflt1	mflt2	mflt3	mflt4	oilexp	owc	sorw	swc	watexp
run161	9.05195426940917000000	182.50000000000000000000	0.00999999977648258000	0.58778345584869300000	0.26679870486259500000	0.11929731816053400000	0.18048821389675100000	3.16178512573242000000	-1073.87524414062000000000	0.18190151453018200000	0.26131737232208300000	1.84456014633178000000
run162	12.09269046783440000000	182.50000000000000000000	0.00999999977648258000	0.13595663011074100000	0.91412508487701400000	0.64654493331909100000	0.34538495540618900000	3.13728284835815000000	-1071.08142089843000000000	0.23063854873180400000	0.18774318695068400000	2.03599095344543000000
run163	13.54542827606200000000	182.50000000000000000000	0.10000000149011600000	0.31228792667388900000	0.87505036592483500000	0.24295727908611300000	0.22873030602932000000	2.46449637413024000000	-1064.62841796875000000000	0.01768502034246920000	0.21399872004985800000	1.86241185665130000000
run164	8.28689098358154000000	365.00000000000000000000	0.00100000004749745000	0.87659174203872600000	0.50649946928024200000	0.72129565477371200000	0.41858485341072100000	3.04443717002868000000	-1069.40905761718000000000	0.26798155903816200000	0.17843283712863900000	1.89406943321228000000
run165	10.10737705230710000000	91.25000000000000000000	0.00999999977648258000	0.28354960680007900000	0.54246652126312200000	0.35253942012786900000	0.30752855539321900000	2.94197750091552000000	-1067.48791503906000000000	0.21460948884487200000	0.20951475203037300000	2.00071907043457000000
run166	12.47666263580320000000	91.25000000000000000000	0.00999999977648258000	0.32058039307594300000	0.29534810781478900000	0.38961184024810800000	0.50663608312606800000	3.18749165534973000000	-1064.60583496093000000000	0.11436078697443000000	0.13696138560771900000	1.92171883583068000000
run167	9.80942058563232000000	182.50000000000000000000	0.00100000004749745000	0.76874208450317300000	0.23983865976333600000	0.07254933565855030000	0.59341937303543000000	3.03194212913513000000	-1061.29211425781000000000	0.27014356851577800000	0.13155271112918900000	2.03315567970275000000
run168	13.58354091644280000000	365.00000000000000000000	0.10000000149011600000	0.93659138679504300000	0.45450726151466400000	0.77438014745712200000	0.50957268476486200000	3.09829711914062000000	-1068.80407714843000000000	0.16379697620868700000	0.19813089072704300000	2.05751538276672000000
run169	12.27730941772460000000	91.25000000000000000000	0.00100000004749745000	0.45798027515411400000	0.00831113476306200000	0.72069662809371900000	0.49971207976341200000	2.45657277107238000000	-1071.22802734375000000000	0.09670796990394590000	0.18889987468719500000	2.02098035812377000000
run170	9.62010288238525000000	91.25000000000000000000	0.10000000149011600000	0.35594561696052600000	0.31947630643844600000	0.26891547441482500000	0.84092569351196200000	3.43257212638854000000	-1069.61657714843000000000	0.15261609852314000000	0.22474320232868200000	2.06502509117126000000
run171	12.16868495941160000000	91.25000000000000000000	0.00100000004749745000	0.31149208545684800000	0.60777294635772700000	0.58395111560821500000	0.71098154783248900000	3.30378079414367000000	-1070.74108886718000000000	0.22102940082550000000	0.24560143053531600000	1.67066323757171000000
run172	10.81114959716790000000	365.00000000000000000000	0.00999999977648258000	0.04726240411400790000	0.54716849327087400000	0.14981052279472400000	0.28824162483215300000	2.98038005828857000000	-1062.64562988281000000000	0.18499098718166400000	0.16822156310081500000	2.06096053123474000000
run173	7.84027528762817000000	91.25000000000000000000	0.10000000149011600000	0.37446048855781600000	0.84168440103530800000	0.86037755012512200000	0.91068249940872100000	2.96807694435119000000	-1063.29919433593000000000	0.20312988758087200000	0.21784047782421100000	1.83509445190429000000
run174	7.92243528366088000000	365.00000000000000000000	0.00999999977648258000	0.02750623226165770000	0.28384581208229100000	0.97924691438674900000	0.39931842684745800000	3.59646272659301000000	-1067.69177246093000000000	0.18472230434417700000	0.19363853335380600000	2.01435613632202000000
run175	8.89499473571777000000	182.50000000000000000000	0.10000000149011600000	0.25751543045043900000	0.75888502597808800000	0.24227201938629200000	0.93937879800796500000	2.82630538940429000000	-1074.47546386718000000000	0.22023984789848300000	0.11636564880609500000	2.06007409095764000000
run176	10.90021133422850000000	91.25000000000000000000	0.00100000004749745000	0.72841590642929000000	0.89019799232482900000	0.13492666184902200000	0.36281895637512200000	3.22792148590087000000	-1062.98120117187000000000	0.17330196499824500000	0.24862569570541400000	2.10129380226135000000
run177	8.70985317230224000000	91.25000000000000000000	0.00100000004749745000	0.69739359617233200000	0.93976950645446700000	0.86051166057586600000	0.09350357204675670000	3.09548997879028000000	-1071.51806640625000000000	0.13855063915252700000	0.09658569097518920000	2.04977703094482000000
run178	12.23287582397460000000	365.00000000000000000000	0.00100000004749745000	0.62928879261016800000	0.60635042190551700000	0.43062517046928400000	0.88050246238708400000	2.90438747406005000000	-1072.74194335937000000000	0.16997484862804400000	0.25091245770454400000	2.05573964118957000000
run179	12.92077159881590000000	91.25000000000000000000	0.10000000149011600000	0.40828225016593900000	0.47903791069984400000	0.16499318182468400000	0.10580378025770200000	3.21581697463989000000	-1071.61499023437000000000	0.27154287695884700000	0.17055565118789700000	1.99894237518310000000
run180	7.52822923660278000000	91.25000000000000000000	0.00999999977648258000	0.42648062109947200000	0.18485984206199600000	0.64382475614547700000	0.05403289198875430000	2.71967577934265000000	-1066.54162597656000000000	0.25601065158844000000	0.33451595902442900000	2.02747488021850000000
run181	8.96783256530761000000	182.50000000000000000000	0.10000000149011600000	0.94776070117950400000	0.81327921152114800000	0.23846328258514400000	0.74887204170227000000	3.43620872497558000000	-1072.86877441406000000000	0.21105092763900800000	0.18364082276821100000	2.04565143585205000000
run182	7.27222061157226000000	365.00000000000000000000	0.00100000004749745000	0.66771721839904700000	0.74874234199523900000	0.66384220123291000000	0.15736714005470300000	2.75600600242614000000	-1068.90100097656000000000	0.21440836787223800000	0.15330295264720900000	1.95279085636138000000
run183	9.78582763671875000000	91.25000000000000000000	0.00999999977648258000	0.39890551567077600000	0.00709468871355057000	0.44971689581871000000	0.96753001213073700000	3.15489339828491000000	-1073.45056152343000000000	0.28938996791839600000	0.16574308276176500000	1.94920086860656000000
run184	9.08774280548095000000	91.25000000000000000000	0.00999999977648258000	0.10981457680463800000	0.87450182437896700000	0.83517557382583600000	0.04627416282892230000	3.39662599563598000000	-1067.91271972656000000000	0.28562596440315200000	0.15529876947403000000	2.01916551589965000000
run185	15.05932998657220000000	365.00000000000000000000	0.00999999977648258000	0.05442231893539430000	0.82702285051345800000	0.16439498960971800000	0.26094499230384800000	3.29661846160888000000	-1072.06579589843000000000	0.17050012946128800000	0.13188137114048000000	1.96833276748657000000
run186	8.70380878448486000000	365.00000000000000000000	0.00999999977648258000	0.50819069147109900000	0.12282973527908300000	0.09891928732395170000	0.60435330867767300000	2.82238340377807000000	-1066.02783203125000000000	0.23477619886398300000	0.18588992953300500000	1.86116588115692000000
run187	11.23497009277340000000	365.00000000000000000000	0.00999999977648258000	0.72216987609863200000	0.63505226373672400000	0.89544248580932600000	0.06654080003499980000	2.64982914924621000000	-1071.06884765625000000000	0.26033681631088300000	0.20468743145465900000	2.09427404403686000000
run188	13.03941440582270000000	182.50000000000000000000	0.00999999977648258000	0.29637798666954000000	0.20068433880806000000	0.96872490644454900000	0.76050859689712500000	3.23778653144836000000	-1061.56726074218000000000	0.18631577491760300000	0.18024875223636600000	2.00878334045410000000
run189	9.75289440155029000000	365.00000000000000000000	0.00999999977648258000	0.17149335145950300000	0.48616871237754800000	0.37847629189491300000	0.25660610198974600000	3.05061626434326000000	-1075.81616210937000000000	0.22310079634189600000	0.17102827131748200000	2.34148168563842000000
run190	12.20135784149160000000	182.50000000000000000000	0.00100000004749745000	0.85820382833480800000	0.75374418497085500000	0.30344834923744200000	0.77654486894607500000	2.58662891387939000000	-1070.15637207031000000000	0.17816540598869300000	0.20634719729423500000	2.12316656112670000000
run191	9.44401359558105000000	365.00000000000000000000	0.00999999977648258000	0.12164551764726600000	0.87924516201019200000	0.13205666840076400000	0.70851039886474600000	3.14331078529357000000	-1066.76574707031000000000	0.13717588782310500000	0.17371086776256600000	2.13257861137390000000
run192	10.73171615600580000000	91.25000000000000000000	0.10000000149011600000	0.83247929811477600000	0.78615838289260800000	0.95784169435501000000	0.32820817828178400000	2.83443522453308000000	-1072.69628906250000000000	0.14237962663173700000	0.14713698625564600000	1.86165714263916000000
run193	7.72906255722045000000	182.50000000000000000000	0.00999999977648258000	0.32104706764221200000	0.59076309204101500000	0.59339368343353200000	0.44166764616966200000	2.90556454658508000000	-1064.33728027343000000000	0.10387921333313000000	0.22848695516586300000	2.10844683647155000000
run194	9.43710231781005000000	365.00000000000000000000	0.10000000149011600000	0.47210228443145800000	0.92756927013397200000	0.69503509998321500000	0.79002380371093700000	2.34095931053161000000	-1067.65551757812000000000	0.20936085283756300000	0.16224442422390000000	1.97295928001403000000
run195	9.93991184234619000000	91.25000000000000000000	0.00100000004749745000	0.06518027931451800000	0.97712641954421900000	0.80925220251083300000	0.95804816484451200000	3.42031860351562000000	-1073.91735839843000000000	0.24583500623703000000	0.17344161868095400000	1.94847595691680000000
run196	9.89800167083740000000	365.00000000000000000000	0.00100000004749745000	0.30533683300018300000	0.58278727531433100000	0.94044876098632800000	0.69284743070602400000	2.95564985275268000000	-1073.67700195312000000000	0.11331244558095900000	0.18512266874313400000	1.87771904468536000000
run197	9.79272460937500000000	182.50000000000000000000	0.10000000149011600000	0.26228109002113300000	0.27725830674171400000	0.73893374204635600000	0.17563381791114800000	3.23665714263916000000	-1066.46801757812000000000	0.16040037572383900000	0.25708654522895800000	2.03231596946716000000
run198	10.30508136749260000000	365.00000000000000000000	0.10000000149011600000	0.14544698596000700000	0.23681272566318500000	0.83437770605087200000	0.82314318418502800000	2.68497681617736000000	-1074.03540039062000000000	0.20667274296283700000	0.12618990242481200000	2.25409936904907000000
run199	11.42809677124020000000	182.50000000000000000000	0.00999999977648258000	0.24735596776008600000	0.88623660802841100000	0.20331776142120400000	0.49565869569778400000	2.79566740989685000000	-1063.46545410156000000000	0.36896061897277800000	0.24334987998008700000	1.89055001735687000000
run200	10.40796470642080000000	182.50000000000000000000	0.10000000149011600000	0.36155596375465400000	0.46267926692962600000	0.06746597588062290000	0.00462006730958819000	2.76597762107849000000	-1075.44604492187000000000	0.15326634049415600000	0.10644996911287300000	1.94420480728149000000
run201	10.62551403045650000000	182.50000000000000000000	0.10000000149011600000	0.29810866713523900000	0.65794569253921500000	0.23567947745323200000	0.56823146343231200000	2.60043120384216000000	-1070.16735839843000000000	0.20894739031791700000	0.26752865314483600000	1.93773281574249000000
run202	10.02570438385000000000	182.50000000000000000000	0.00100000004749745000	0.42342087626457200000	0.62847882509231500000	0.63541281223297100000	0.54707986116409300000	3.05741763114929000000	-1072.92419433593000000000	0.10882358253002200000	0.10794465988874400000	1.89304935932159000000
run203	8.31033229827880000000	365.00000000000000000000	0.00100000004749745000	0.28198847174644500000	0.65927803516387900000	0.57117354869842500000	0.94011408090591400000	2.49456191062927000000	-1065.60217285156000000000	0.21912971138954200000	0.13530004024505600000	1.98545765876770000000
run204	9.68431377410888000000	182.50000000000000000000	0.00100000004749745000	0.54730862379074000000	0.31779503822326700000	0.04801721498370170000	0.58046627044677700000	2.64278078079223000000	-1066.59020996093000000000	0.10185722261667300000	0.17090624570846600000	2.06542491912841000000
run205	8.23510456085205000000	365.00000000000000000000	0.10000000149011600000	0.78192305564880300000	0.29428362846374500000	0.28408041596412700000	0.21444700658321400000	2.75055885314941000000	-1074.78393554687000000000	0.14501248300075500000	0.18700063228607200000	1.98080289363861000000
run206	10.01661396026610000000	365.00000000000000000000	0.00999999977648258000	0.05324913188815120000	0.25134637951850900000	0.81043535470962500000	0.18081890046596500000	2.92966341972351000000	-1061.44885253906000000000	0.24998158216476400000	0.16624365746974900000	1.94681656360626000000
run207	6.59598541259765000000	365.00000000000000000000	0.10000000149011600000	0.26594966650009200000	0.60372394323348900000	0.04116362333297730000	0.50588482618331900000	3.57235527038574000000	-1069.36791992187000000000	0.25106516480445900000	0.21691271662712100000	1.94648313522338000000
run208	8.19539165496826000000	365.00000000000000000000	0.00100000004749745000	0.44951474666595500000	0.84362202882766700000	0.92060780525207500000	0.07226685434579850000	3.04759883880615000000	-1070.31994628906000000000	0.17352366447448700000	0.19428063929081000000	1.95905411243438000000
run209	8.51109504699707000000	182.50000000000000000000	0.10000000149011600000	0.83401858806610100000	0.01166241895407440000	0.23333190381526900000	0.15829633176326800000	2.75660371780395000000	-1062.65100097656000000000	0.24977166950702700000	0.14045827090740200000	1.86006224155426000000
run210	7.25048017501831000000	365.00000000000000000000	0.10000000149011600000	0.44071957468986500000	0.59348618984222400000	0.97465199232101400000	0.89358526468276900000	2.60872578620910000000	-1062.45239257812000000000	0.11556489020586000000	0.20843578875064800000	2.01529192924499000000
run211	8.57619190216064000000	91.25000000000000000000	0.00100000004749745000	0.11098991334438300000	0.11110217124223700000	0.61995273828506400000	0.09142403304576870000	2.92835307121276000000	-1067.10607910156000000000	0.19040380418300600000	0.24592296779155700000	2.08152532577514000000
run212	10.44785404205320000000	182.50000000000000000000	0.10000000149011600000	0.16016894578933700000	0.16966140270233200000	0.63975548744201600000	0.93165004253387400000	3.18062186241149000000	-1071.81494140625000000000	0.21298454701900500000	0.18101538717746700000	1.86044919490814000000
run213	7.59661054611206000000	91.25000000000000000000	0.10000000149011600000	0.65884274244308400000	0.97564893960952700000	0.83912628889083800000	0.66849374771118100000	2.88370108604431000000	-1069.35571289062000000000	0.27405369281768800000	0.19248445332050300000	1.93966054916381000000
run214	9.28672122955322000000	91.25000000000000000000	0.10000000149011600000	0.38308385014534000000	0.69505852460861200000	0.46825933456420900000	0.44818371534347500000	2.85027360916137000000	-1067.95532226562000000000	0.27494201064109800000	0.15562723577022600000	2.19294214248657000000
run215	8.75884342193603000000	91.25000000000000000000	0.00100000004749745000	0.60634332895278900000	0.02651307731866840000	0.87291824817657400000	0.56145524978637600000	2.92459392547607000000	-1071.99511718750000000000	0.34108030796051000000	0.19957959651947000000	1.97348535060882000000
run216	10.21997261047360000000	182.50000000000000000000	0.10000000149011600000	0.41362497210502600000	0.85995680093765200000	0.51766777038574200000	0.32328027486801100000	3.01532793045043000000	-1067.94885253906000000000	0.18265940248966200000	0.12852907180786100000	1.98029541969299000000
run217	6.88397884368896000000	91.25000000000000000000	0.00999999977648258000	0.39739605784416200000	0.36370947957038900000	0.32091918587684600000	0.69207906723022400000	3.52505564689636000000	-1061.95056152343000000000	0.13156268000602700000	0.17998243868351000000	1.91733562946319000000
run218	7.37946414947509000000	365.00000000000000000000	0.00100000004749745000	0.31689193844795200000	0.64801597595214800000	0.14484742283821100000	0.82422846555709800000	2.75984954833984000000	-1072.46130371093000000000	0.26057580113410900000	0.14749050140380900000	2.02086400985717000000
run219	11.48816394805900000000	365.00000000000000000000	0.00100000004749745000	0.99670630693435600000	0.71555864810943600000	0.36067181825637800000	0.73397070169448800000	3.04649686813354000000	-1062.02770996093000000000	0.23738087713718400000	0.18344232439994800000	1.99267148971557000000
run220	8.63265609741210000000	182.50000000000000000000	0.00100000004749745000	0.23165003955364200000	0.95220506191253600000	0.15899422764778100000	0.38624384999275200000	2.83760976791381000000	-1063.54846191406000000000	0.20262503623962400000	0.22492782771587400000	1.87986254692077000000
run221	9.91706657409667000000	365.00000000000000000000	0.10000000149011600000	0.09919373691082000000	0.20031821727752700000	0.22938789427280400000	0.91290885210037200000	3.13860416412353000000	-1068.98266601562000000000	0.13444109261035900000	0.18919482827186600000	1.85329079627990000000
run222	10.02159309387200000000	365.00000000000000000000	0.00100000004749745000	0.28266268968582200000	0.76049751043319700000	0.70821708440780600000	0.86934554576873700000	2.99512434005737000000	-1070.96166992187000000000	0.12913766503334000000	0.18099951744079600000	2.06082034111022000000
run223	6.96148061752319000000	365.00000000000000000000	0.10000000149011600000	0.23218874633312200000	0.24968324601650200000	0.31229299306869500000	0.52640771865844700000	2.70925998687744000000	-1067.35925292968000000000	0.14064301550388300000	0.16069956123828900000	2.05003261566162000000
run224	9.76283550262451000000	182.50000000000000000000	0.00100000004749745000	0.27138686180114700000	0.17912830412387800000	0.42494574189186100000	0.07622548192739490000	2.91634821891784000000	-1071.35083007812000000000	0.23261733353138000000	0.19127060472965200000	2.19660067558288000000
run225	8.90309810638427000000	91.25000000000000000000	0.10000000149011600000	0.01725060120224950000	0.70422130823135300000	0.75524562597274700000	0.85021555423736500000	3.25242114067077000000	-1067.71704101562000000000	0.32049748301506000000	0.19006015360355400000	1.94886982440948000000
run226	11.90592098236080000000	182.50000000000000000000	0.00999999977648258000	0.77472132444381700000	0.80194425582885700000	0.37356454133987400000	0.29360839724540700000	3.07379102706909000000	-1072.72814941406000000000	0.14340108633041400000	0.19805608689785000000	1.89611768722534000000
run227	7.86449909210205000000	91.25000000000000000000	0.00999999977648258000	0.51655185222625700000	0.09595230221748350000	0.97700858116149900000	0.77243298292160000000	2.40266728401184000000	-1071.15832519531000000000	0.20645168423652600000	0.16404746472835500000	1.93093001842498000000
run228	9.14565086364746000000	182.50000000000000000000	0.10000000149011600000	0.71851676702499300000	0.08075356483459470000	0.90916627645492500000	0.02257286570966240000	3.15770435333251000000	-1064.64379882812000000000	0.16418960690498400000	0.18550758063793200000	1.95488417148590000000
run229	5.66314554214477000000	91.25000000000000000000	0.00999999977648258000	0.69905537366867000000	0.76293957233428900000	0.27751535177230800000	0.43519338965416000000	2.88020515441894000000	-1069.08862304687000000000	0.16138325631618500000	0.20178444683551800000	1.91228604316711000000
run230	9.55612659454345000000	365.00000000000000000000	0.10000000149011600000	0.89054083824157700000	0.63578146696090600000	0.37993130087852500000	0.95922285318374600000	2.73347926139831000000	-1065.37145996093000000000	0.23709169030189500000	0.23129598796367600000	2.03053569793701000000
run231	9.21004295349121000000	182.50000000000000000000	0.10000000149011600000	0.79246187210083000000	0.76952469348907400000	0.11790469288826000000	0.54343289136886500000	2.86346101760864000000	-1073.17395019531000000000	0.24408817291259800000	0.15224428474903100000	1.91848540306091000000
run232	13.85557174682610000000	91.25000000000000000000	0.00999999977648258000	0.46339955925941500000	0.32304236292839100000	0.23916186392307300000	0.87208002805709800000	2.36552143096923000000	-1064.77490234375000000000	0.13416722416877700000	0.20335610210895500000	1.95285916328430000000
run233	8.83953571319580000000	182.50000000000000000000	0.00999999977648258000	0.75995433330535800000	0.69386327266693100000	0.01175993215292690000	0.51227176189422600000	2.93482255935668000000	-1067.37756347656000000000	0.20507639646530200000	0.16032353043556200000	1.94147133827209000000
run234	10.87042236328120000000	182.50000000000000000000	0.10000000149011600000	0.06400962918996810000	0.08741296082735060000	0.41283938288688700000	0.45881429314613300000	2.89533424377441000000	-1068.28039550781000000000	0.23069705069065100000	0.15926606953144100000	1.93749833106994000000
run235	9.84368133544921000000	91.25000000000000000000	0.10000000149011600000	0.60161036252975400000	0.08950559794902800000	0.08331602811813350000	0.65967571735382000000	3.13285088539123000000	-1072.89868164062000000000	0.20912171900272400000	0.18819639086723300000	2.13938117027282000000
run236	7.66327857971191000000	365.00000000000000000000	0.00100000004749745000	0.80277734994888300000	0.12343544512987100000	0.45634061098098800000	0.80888134241104100000	3.21161532402038000000	-1071.23010253906000000000	0.21359910070896100000	0.21494407951831800000	1.90516161918640000000
run237	10.72481536865230000000	365.00000000000000000000	0.10000000149011600000	0.01277387794107200000	0.44451120495796200000	0.54361164569854700000	0.37039974331855800000	2.85293507575988000000	-1071.60290527343000000000	0.28185361623764000000	0.23396275937557200000	1.93102419376373000000
run238	11.16155719757080000000	365.00000000000000000000	0.00999999977648258000	0.86320888996124200000	0.41124522686004600000	0.58563119173049900000	0.88907951116561800000	3.17772316932678000000	-1065.27648925781000000000	0.25769504904747000000	0.12964245676994300000	2.06965541839599000000
run239	8.74571514129638000000	182.50000000000000000000	0.00999999977648258000	0.06237201020121570000	0.99650329351425100000	0.17179760336875900000	0.36068573594093300000	3.02857518196105000000	-1063.42297363281000000000	0.19921278953552200000	0.22098748385906200000	2.03385925292968000000
run240	10.18986034393310000000	182.50000000000000000000	0.00100000004749745000	0.52226835489273000000	0.40232995152473400000	0.25179466605186500000	0.18773674964904800000	2.94873881340026000000	-1065.64660644531000000000	0.28919631242752100000	0.16281077265739400000	1.87203907966613000000
run241	7.99064826965332000000	91.25000000000000000000	0.00100000004749745000	0.56287306547164900000	0.17970295250415800000	0.43424332141876200000	0.23127311468124400000	3.12125563621520000000	-1070.31213378906000000000	0.23005892336368600000	0.21616473793983500000	1.98449170589447000000
run242	10.67469215393060000000	91.25000000000000000000	0.10000000149011600000	0.17302547395229300000	0.13201473653316500000	0.97871243953704800000	0.83455908298492400000	3.11837720870971000000	-1068.48522949218000000000	0.17442658543586700000	0.11988923698663700000	2.00445556640625000000
run243	9.41400241851806000000	91.25000000000000000000	0.00100000004749745000	0.07069906592369080000	0.88005006313323900000	0.71854633092880200000	0.47714477777481100000	2.52559161186218000000	-1073.90136718750000000000	0.24484123289585100000	0.22735421359539000000	2.08736920356750000000
run244	9.17468738555908000000	91.25000000000000000000	0.10000000149011600000	0.50434440374374300000	0.10778601467609400000	0.48385888338089000000	0.35020646452903700000	2.95591855049133000000	-1061.27636718750000000000	0.27167797088623000000	0.16300725936889600000	1.91453135013580000000
run245	10.48613262176510000000	365.00000000000000000000	0.10000000149011600000	0.61513191461563100000	0.07401891052722930000	0.33417576551437400000	0.11650366336107300000	3.02238965034484000000	-1072.60498046875000000000	0.23127852380275700000	0.19043843448162100000	2.08305454254150000000
run246	11.17938041687010000000	365.00000000000000000000	0.00999999977648258000	0.97174352407455400000	0.32282152771949800000	0.83865267038345300000	0.52885299921035700000	2.54902005195617000000	-1065.47570800781000000000	0.23412872850894900000	0.24136936664581300000	2.09037947654724000000
run247	6.20148181915283000000	365.00000000000000000000	0.00999999977648258000	0.91867959499359100000	0.97459083795547400000	0.66580754518508900000	0.06911472231149670000	2.86164927482604000000	-1068.60070800781000000000	0.29964581131935100000	0.13788199424743700000	1.94809114933013000000
run248	8.84535217285156000000	365.00000000000000000000	0.00100000004749745000	0.81678026914596500000	0.32986754179000900000	0.36621436476707500000	0.88675880432128900000	3.06345915794372000000	-1072.76098632812000000000	0.14695279300212900000	0.23040544986724900000	2.03852200508117000000
run249	10.04597949981680000000	182.50000000000000000000	0.10000000149011600000	0.15065038204193100000	0.50800371170043900000	0.67302185297012300000	0.03924608230590820000	2.92303180694580000000	-1067.44079589843000000000	0.24265526235103600000	0.23783087730407700000	2.00839209556579000000
run250	12.40971755981440000000	365.00000000000000000000	0.00100000004749745000	0.24815617501735700000	0.39148232340812700000	0.57693165540695100000	0.36725094914436300000	2.84145021438598000000	-1064.00439453125000000000	0.21550212800502800000	0.22294087707996400000	1.90764164924621000000
run251	8.80130386352539000000	91.25000000000000000000	0.00999999977648258000	0.98911827802658000000	0.52248603105545000000	0.77617067098617500000	0.17955867946147900000	2.80075931549072000000	-1066.80163574218000000000	0.15647041797637900000	0.19480097293853800000	1.93529009819030000000
run252	9.59445953369140000000	182.50000000000000000000	0.10000000149011600000	0.49568814039230300000	0.34045815467834500000	0.22686636447906500000	0.67722809314727700000	2.94498896598815000000	-1065.68737792968000000000	0.22958715260028800000	0.21507218480110200000	1.99518990516662000000
run253	7.96262073516845000000	365.00000000000000000000	0.00999999977648258000	0.13865216076374100000	0.18910317122936200000	0.28492638468742400000	0.49127036333084100000	2.76162266731262000000	-1065.64013671875000000000	0.15591745078563700000	0.27879112958908100000	2.03592205047607000000
run254	13.13449192047110000000	365.00000000000000000000	0.00100000004749745000	0.59671324491500800000	0.82560384273529000000	0.48303392529487600000	0.01897207461297510000	3.40511512756347000000	-1068.05187988281000000000	0.18820622563362100000	0.14556263387203200000	2.08710694313049000000
run255	9.28938961029052000000	182.50000000000000000000	0.00999999977648258000	0.39213505387306200000	0.78842359781265200000	0.91973078250885000000	0.67602157592773400000	3.47226238250732000000	-1064.55029296875000000000	0.27527919411659200000	0.21475456655025500000	2.00075960159301000000
run256	10.75575923919670000000	91.25000000000000000000	0.00999999977648258000	0.14170064032077800000	0.98315733671188300000	0.07171478867530820000	0.55974096059799100000	2.78237652778625000000	-1066.02404785156000000000	0.15251174569129900000	0.12217178940773000000	1.96456527709960000000
run257	8.89710807800292000000	365.00000000000000000000	0.10000000149011600000	0.23276403546333300000	0.17281015217304200000	0.75857198238372800000	0.63289153575897200000	2.82874035835266000000	-1074.83886718750000000000	0.20274902880191800000	0.14724323153495800000	1.86417889595031000000
run258	10.95711612701410000000	182.50000000000000000000	0.10000000149011600000	0.75677359104156400000	0.97514271736145000000	0.43558338284492500000	0.77501344680786100000	3.07987475395202000000	-1068.30603027343000000000	0.17302490770816800000	0.27343869209289600000	1.87111628055572000000
run259	8.40690135955810000000	365.00000000000000000000	0.00100000004749745000	0.63311392068862900000	0.56828689575195300000	0.44886925816535900000	0.76492106914520200000	2.70231199264526000000	-1061.96618652343000000000	0.19044364988803900000	0.09171610325574870000	2.16749453544616000000
run260	12.21274852752680000000	91.25000000000000000000	0.00999999977648258000	0.89314639568328800000	0.11395397782325700000	0.34965249896049500000	0.40576064586639400000	2.72602963447570000000	-1071.47412109375000000000	0.21302492916584000000	0.14198945462703700000	1.96493601799011000000
run261	8.60770130157470000000	91.25000000000000000000	0.10000000149011600000	0.40896716713905300000	0.40543642640113800000	0.51518768072128200000	0.77604579925537100000	3.05669903755187000000	-1067.53491210937000000000	0.17974112927913700000	0.24686111509800000000	2.00380420684814000000
run262	10.68692684173580000000	365.00000000000000000000	0.00100000004749745000	0.26766312122345000000	0.88766258955001800000	0.82777863740921000000	0.18598751723766300000	2.66467165946960000000	-1070.48510742187000000000	0.13833165168762200000	0.17320972681045500000	2.01715135574340000000
run263	13.08925533294670000000	365.00000000000000000000	0.00999999977648258000	0.46937704086303700000	0.57937687635421700000	0.03888541460037230000	0.38918977975845300000	3.37399721145629000000	-1067.63708496093000000000	0.08023559302091600000	0.24950166046619400000	2.17789673805236000000
run264	11.36209392547600000000	365.00000000000000000000	0.00999999977648258000	0.59467005729675200000	0.15429553389549300000	0.89667314291000300000	0.82975459098815900000	3.08424139022827000000	-1073.59655761718000000000	0.24454322457313500000	0.19209033250808700000	1.97019338607788000000
run265	8.95248317718505000000	365.00000000000000000000	0.00999999977648258000	0.29109823703765900000	0.61581915616989100000	0.70651322603225700000	0.71613329648971500000	2.76703619956970000000	-1068.63952636718000000000	0.14994321763515500000	0.22512803971767400000	1.96333062648773000000
run266	6.94335126876831000000	182.50000000000000000000	0.00100000004749745000	0.57244849205017000000	0.95552027225494300000	0.36153769493103000000	0.90478813648223800000	3.48571515083312000000	-1062.90307617187000000000	0.23499771952629100000	0.16502860188484200000	2.09109687805175000000
run267	11.56951713562010000000	182.50000000000000000000	0.00999999977648258000	0.14470228552818300000	0.48544734716415400000	0.52339261770248400000	0.52800554037094100000	2.59661436080932000000	-1062.66040039062000000000	0.26092717051506000000	0.23819613456726100000	1.95185840129852000000
run268	9.33531665802001000000	365.00000000000000000000	0.10000000149011600000	0.20818403363227800000	0.03641836717724800000	0.43034249544143700000	0.16917817294597600000	2.95125913619995000000	-1063.97253417968000000000	0.23603920638561200000	0.30141198635101300000	2.11861014366149000000
run269	7.50675106048583000000	182.50000000000000000000	0.00999999977648258000	0.95481175184249800000	0.31561771035194400000	0.35564410686492900000	0.23303034901619000000	2.52623271942138000000	-1075.26782226562000000000	0.19658130407333400000	0.21414496004581500000	2.25516176223754000000
run270	9.15110206604003000000	91.25000000000000000000	0.00999999977648258000	0.54562371969223000000	0.56581318378448400000	0.83848482370376500000	0.33196210861206100000	2.90350627899169000000	-1070.94091796875000000000	0.19149224460125000000	0.29977354407310500000	1.99117410182952000000
run271	9.93627738952636000000	182.50000000000000000000	0.00100000004749745000	0.87975239753723100000	0.07076870650053020000	0.09227889776229860000	0.31954392790794400000	3.00426459312438000000	-1068.29992675781000000000	0.16725516319274900000	0.23490753769874600000	1.78371548652648000000
